0;0;0;0;sea;false;ocean;0
6795;219;182;77;land;false;forest;1
6796;59;143;111;land;false;mountain;1
6797;162;152;99;land;true;forest;1
6798;200;99;60;land;true;marsh;1
6799;251;172;45;land;false;desert;1
6800;208;54;187;land;true;forest;1
6801;5;224;152;land;false;desert;1
6802;159;191;249;land;false;desert;1
6803;233;148;253;land;false;desert;1
6804;147;229;20;land;true;forest;1
6805;85;234;221;land;false;desert;1
6806;103;53;204;land;false;desert;1
6807;62;7;30;land;true;forest;1
6808;225;25;53;land;false;mountain;1
6809;74;180;193;land;false;desert;1
6810;79;249;4;land;false;jungle;1
6811;54;70;241;land;false;desert;1
6812;243;113;42;land;false;desert;1
6813;55;9;90;land;false;desert;1
6814;183;45;234;land;false;desert;1
6815;87;222;228;land;false;desert;1
6816;250;214;148;land;false;plains;1
6817;222;2;139;land;false;desert;1
6818;68;118;52;land;false;desert;1
6819;120;39;215;land;true;plains;1
6820;204;129;248;land;false;desert;1
6821;101;138;235;land;false;desert;1
6822;71;80;103;land;false;desert;1
6823;225;155;28;land;false;desert;1
6824;114;147;249;land;false;desert;1
6825;82;124;223;land;true;plains;1
6826;198;164;83;land;false;desert;1
6827;187;158;224;land;true;forest;1
6828;62;209;212;land;false;mountain;1
6829;172;65;175;land;false;marsh;1
6830;249;174;103;land;false;desert;1
6831;164;173;3;land;false;desert;1
6832;164;154;207;land;false;marsh;1
6833;147;45;190;land;true;marsh;1
6834;220;235;194;land;false;desert;1
6835;224;219;100;land;true;plains;1
6836;46;34;44;land;false;desert;1
6837;224;10;101;land;true;plains;1
6838;88;202;182;land;true;plains;1
6839;165;132;20;land;true;plains;1
6840;240;36;220;land;false;desert;1
6841;152;169;18;land;false;desert;1
6842;9;63;152;land;false;desert;1
6843;97;48;18;land;false;desert;1
6844;36;125;246;land;false;mountain;1
6845;109;231;125;land;true;plains;1
6846;186;52;160;land;false;desert;1
6847;105;157;149;land;false;desert;1
6848;155;117;48;land;false;desert;1
6849;99;245;63;land;true;plains;1
6850;91;226;186;land;true;forest;1
6851;132;187;175;land;false;desert;1
6852;93;20;207;land;false;mountain;1
6853;198;229;35;land;true;plains;1
6854;185;124;47;land;true;marsh;1
6855;22;157;179;land;true;marsh;1
6856;110;176;148;land;false;desert;1
6857;32;248;74;land;true;forest;1
6858;225;24;101;land;false;urban;1
6859;189;57;170;land;false;desert;1
6860;251;75;131;land;false;desert;1
6861;81;49;145;land;true;plains;1
6862;28;211;27;land;false;desert;1
6863;167;5;74;land;true;forest;1
6864;52;179;150;land;true;desert;1
6865;186;0;68;land;true;forest;1
6866;43;166;180;land;false;desert;1
6867;187;50;54;land;false;desert;1
6868;123;212;85;land;false;urban;1
6869;116;139;7;land;true;marsh;1
6870;176;6;112;land;false;desert;1
6871;136;210;130;land;true;forest;1
6872;56;20;168;land;false;desert;1
6873;19;104;36;land;true;desert;1
6874;112;200;163;land;true;plains;1
6875;200;114;115;land;false;desert;1
6876;243;251;151;land;false;desert;1
6877;224;124;152;land;true;plains;1
6878;34;155;144;land;false;urban;1
6879;243;75;168;land;false;desert;1
6880;199;213;199;land;true;marsh;1
6881;46;86;12;land;false;desert;1
6882;231;157;70;land;false;mountain;1
6883;145;7;107;land;false;urban;1
6884;100;137;87;land;false;desert;1
6885;35;108;130;land;false;desert;1
6886;195;221;35;land;true;forest;1
6887;113;113;194;land;true;marsh;1
6888;19;94;171;land;false;desert;1
6889;14;219;18;land;true;plains;1
6890;200;126;249;land;false;desert;1
6891;26;125;190;land;true;plains;1
6892;143;130;248;land;true;plains;1
6893;101;21;19;land;true;forest;1
6894;87;118;75;land;false;desert;1
6895;199;164;117;land;false;desert;1
6896;40;117;98;land;true;urban;1
6897;203;10;12;land;false;desert;1
6898;106;158;28;land;true;marsh;1
6899;231;50;188;land;false;desert;1
6900;31;226;71;land;false;desert;1
6901;201;161;82;land;false;mountain;1
6902;17;50;78;land;false;desert;1
6903;179;205;177;land;false;desert;1
6904;116;110;224;land;true;plains;1
6905;41;211;4;land;true;urban;1
6906;150;38;231;land;false;urban;1
6907;221;208;91;land;true;forest;1
6908;219;206;112;land;false;desert;1
6909;145;1;228;land;false;desert;1
6910;119;216;66;land;true;plains;1
6911;220;94;197;land;true;desert;1
6912;17;164;69;land;false;desert;1
6913;29;47;158;land;false;desert;1
6914;80;55;252;land;false;desert;1
6915;204;107;73;land;true;plains;1
6916;5;182;115;land;false;desert;1
6917;199;28;244;land;false;desert;1
6918;188;129;117;land;false;desert;1
6919;128;151;117;land;true;urban;1
6920;89;31;243;land;true;marsh;1
6921;150;24;159;land;true;plains;1
6922;144;69;220;land;false;desert;1
6923;25;161;208;land;false;desert;1
6924;213;74;44;land;true;plains;1
6925;182;255;47;land;true;plains;1
6926;212;58;167;land;false;desert;1
6927;199;30;65;land;true;urban;1
6928;98;17;63;land;false;urban;1
6929;83;8;63;land;false;desert;1
6930;52;153;11;land;false;desert;1
6931;182;78;27;land;true;marsh;1
6932;160;156;96;land;false;desert;1
6933;87;103;103;land;false;desert;1
6934;110;205;130;land;false;desert;1
6935;241;195;33;land;false;desert;1
6936;151;109;11;land;true;forest;1
6937;92;32;188;land;true;urban;1
6938;190;113;106;land;false;desert;1
6939;167;152;66;land;true;desert;1
6940;197;178;168;land;true;forest;1
6941;175;131;146;land;true;desert;1
6942;116;35;51;land;false;desert;1
6943;93;4;165;land;false;mountain;1
6944;130;248;248;land;true;desert;1
6945;236;149;203;land;false;desert;1
6946;5;62;140;land;false;desert;1
6947;216;45;160;land;false;desert;1
6948;52;127;54;land;false;desert;1
6949;217;33;90;land;true;urban;1
6950;53;42;26;land;true;plains;1
6951;49;218;33;land;false;desert;1
6952;119;202;198;land;true;plains;1
6953;174;255;195;land;true;forest;1
6954;250;225;178;land;false;desert;1
6955;197;225;71;land;false;desert;1
6956;8;182;26;land;true;urban;1
6957;239;204;102;land;false;desert;1
6958;252;81;210;land;false;desert;1
6959;195;123;144;land;true;plains;1
6960;141;87;28;land;true;forest;1
6961;140;185;177;land;true;desert;1
6962;96;95;23;land;false;desert;1
6963;219;35;49;land;false;desert;1
6964;136;125;182;land;false;desert;1
6965;19;47;179;land;true;urban;1
6966;206;18;122;land;false;desert;1
6967;191;127;10;land;true;urban;1
6968;221;34;64;land;true;plains;1
6969;36;47;182;land;true;marsh;1
6970;184;114;167;land;false;desert;1
6971;43;242;131;land;true;desert;1
6972;157;245;90;land;false;desert;1
6973;103;246;232;land;true;forest;1
6974;238;233;15;land;false;desert;1
6975;221;116;86;land;false;desert;1
6976;219;43;244;land;false;desert;1
6977;55;226;170;land;true;desert;1
6978;227;104;99;land;true;forest;1
6979;33;238;39;land;false;forest;1
6980;54;229;64;land;false;desert;1
6981;245;183;20;land;true;jungle;1
6982;160;166;66;land;false;desert;1
6983;223;66;206;land;false;desert;1
6984;118;208;191;land;false;desert;1
6985;6;147;12;land;false;desert;1
6986;101;46;10;land;true;forest;1
6987;18;241;95;land;true;urban;1
6988;182;182;40;land;true;desert;1
6989;108;151;213;land;false;desert;1
6990;160;36;205;land;false;desert;1
6991;177;120;36;land;true;marsh;1
6992;170;232;6;land;false;desert;1
6993;178;75;214;land;true;plains;1
6994;81;187;113;land;true;plains;1
6995;255;107;236;land;true;forest;1
6996;118;16;34;land;true;desert;1
6997;28;212;113;land;false;desert;1
6998;89;16;192;land;true;desert;1
6999;104;34;189;land;true;plains;1
7000;117;41;144;land;true;plains;1
7001;214;206;74;land;true;desert;1
7002;155;114;150;land;false;desert;1
7003;95;234;211;land;true;forest;1
7004;48;133;132;land;true;forest;1
7005;71;19;53;land;false;desert;1
7006;146;81;224;land;false;desert;1
7007;55;11;148;land;true;plains;1
7008;184;109;203;land;false;desert;1
7009;187;41;59;land;false;desert;1
7010;148;4;255;land;true;urban;1
7011;235;159;129;land;true;forest;1
7012;27;34;109;land;false;desert;1
7013;122;253;34;land;true;plains;1
7014;98;135;154;land;true;plains;1
7015;199;28;109;land;false;desert;1
7016;101;154;193;land;false;desert;1
7017;189;201;39;land;true;desert;1
7018;104;246;90;land;false;desert;1
7019;77;94;53;land;true;hills;1
7020;242;178;144;land;true;desert;1
7021;155;179;67;land;false;desert;1
7022;2;17;108;land;false;desert;1
7023;16;81;28;land;false;desert;1
7024;233;226;201;land;true;plains;1
7025;13;213;77;land;false;hills;1
7026;154;208;211;land;false;desert;1
7027;25;230;129;land;false;desert;1
7028;167;160;243;land;false;desert;1
7029;102;7;55;land;false;desert;1
7030;147;138;109;land;false;desert;1
7031;71;146;25;land;true;urban;1
7032;39;47;150;land;true;forest;1
7033;117;59;13;land;false;desert;1
7034;239;185;133;land;true;marsh;1
7035;18;141;166;land;true;plains;1
7036;119;111;252;land;true;plains;1
7037;24;183;169;land;true;plains;1
7038;129;24;49;land;true;desert;1
7039;152;9;212;land;false;desert;1
7040;69;206;232;land;true;desert;1
7041;183;124;116;land;true;plains;1
7042;119;222;253;land;false;desert;1
7043;135;57;191;land;true;plains;1
7044;162;51;194;land;false;hills;1
7045;83;236;154;land;false;urban;1
7046;17;2;166;land;true;forest;1
7047;16;42;35;land;false;hills;1
7048;178;133;145;land;true;desert;1
7049;93;36;136;land;false;urban;1
7050;50;232;84;land;true;plains;1
7051;160;18;229;land;true;mountain;1
7052;160;5;16;land;false;desert;1
7053;137;102;199;land;true;plains;1
7054;86;168;149;land;true;plains;1
7055;64;179;185;land;true;desert;1
7056;146;185;8;land;true;forest;1
7057;144;101;177;land;true;plains;1
7058;96;86;102;land;true;desert;1
7059;168;211;174;land;true;plains;1
7060;250;109;49;land;true;plains;1
7061;216;209;165;land;true;urban;1
7062;92;1;39;land;false;urban;1
7063;249;183;203;land;true;plains;1
7064;49;201;127;land;true;desert;1
7065;228;103;239;land;true;desert;1
7066;100;156;223;land;true;plains;1
7067;2;81;28;land;false;mountain;1
7068;204;32;206;land;true;forest;1
7069;215;98;186;land;true;desert;1
7070;196;22;226;land;true;desert;1
7071;220;30;249;land;false;desert;1
7072;86;212;149;land;true;plains;1
7073;144;218;187;land;true;desert;1
7074;33;155;213;land;true;urban;1
7075;66;184;162;land;true;plains;1
7076;246;219;238;land;false;hills;1
7077;14;236;83;land;false;hills;1
7078;85;197;94;land;true;marsh;1
7079;88;71;81;land;true;mountain;1
7080;242;192;141;land;true;desert;1
7081;177;109;163;land;true;hills;1
7082;41;68;65;land;true;desert;1
7083;39;46;3;land;true;desert;1
7084;176;234;174;land;false;hills;1
7085;203;28;187;land;true;forest;1
7086;78;61;12;land;true;urban;1
7087;197;221;156;land;false;hills;1
7088;117;220;24;land;true;forest;1
7089;63;209;70;land;true;forest;1
7090;175;56;187;land;true;marsh;1
7091;240;235;7;land;true;forest;1
7092;181;4;1;land;true;forest;1
7093;248;143;240;land;true;plains;1
7094;11;57;83;land;true;jungle;1
7095;156;158;159;land;true;plains;1
7096;3;6;139;land;true;forest;1
7097;232;41;104;land;true;marsh;1
7098;86;29;228;land;true;plains;1
7099;57;91;253;land;true;marsh;1
7100;80;117;237;land;true;forest;1
7101;16;236;174;land;true;marsh;1
7102;6;63;222;land;true;forest;1
7103;148;173;3;land;false;plains;1
7104;56;208;112;land;true;mountain;1
7105;116;200;208;land;true;plains;1
7106;244;168;32;land;true;plains;1
7107;56;152;180;land;true;urban;1
7108;165;193;170;land;true;plains;1
7109;45;113;189;land;true;urban;1
7110;186;77;234;land;true;plains;1
7111;54;151;154;land;true;plains;1
7112;91;78;236;land;true;hills;1
7113;92;234;233;land;false;mountain;1
7114;62;199;35;land;true;plains;1
7115;168;101;44;land;true;forest;1
7116;13;242;192;land;false;mountain;1
7117;189;188;138;land;true;forest;1
7118;50;209;125;land;true;plains;1
7119;202;128;74;land;true;plains;1
7120;29;208;121;land;false;hills;1
7121;83;205;83;land;true;forest;1
7122;25;194;121;land;true;forest;1
7123;198;173;190;land;true;plains;1
7124;167;154;177;land;true;forest;1
7125;14;30;210;land;true;plains;1
7126;121;138;244;land;true;forest;1
7127;207;81;66;land;true;hills;1
7128;172;108;96;land;true;forest;1
7129;229;247;69;land;true;forest;1
7130;192;80;168;land;true;plains;1
7131;157;38;226;land;true;forest;1
7132;204;137;216;land;true;mountain;1
7133;142;13;15;land;true;plains;1
7134;149;238;224;land;false;mountain;1
7135;37;216;206;land;false;mountain;1
7136;148;232;111;land;true;plains;1
7137;139;139;134;land;true;forest;1
7138;225;52;152;land;false;mountain;1
7139;250;52;253;land;true;plains;1
7140;111;17;81;land;true;plains;1
7141;4;234;66;land;false;mountain;1
7142;88;118;211;land;true;forest;1
7143;220;13;172;land;true;mountain;1
7144;111;15;130;land;true;forest;1
7145;50;32;36;land;true;forest;1
7146;71;116;218;land;true;forest;1
7147;100;244;115;land;true;plains;1
7148;152;240;245;land;true;jungle;1
7149;97;222;21;sea;false;ocean;0
7150;122;190;220;sea;false;ocean;0
7151;187;136;125;sea;false;ocean;0
7152;11;247;193;sea;false;ocean;0
7153;188;251;95;sea;false;ocean;0
7154;51;139;105;sea;false;ocean;0
7155;242;61;70;land;true;plains;1
7156;219;242;150;land;true;plains;1
7157;195;172;194;land;true;plains;1
7158;249;204;97;land;true;plains;1
7159;145;68;40;land;true;plains;1
7160;94;75;66;land;true;plains;1
7161;142;73;29;land;true;plains;1
7162;47;235;252;land;true;urban;1
7163;218;143;208;land;true;plains;1
7164;1;3;242;land;true;plains;1
7165;151;0;167;land;true;plains;1
7166;122;100;193;land;true;plains;1
7167;34;5;208;land;true;forest;1
7168;153;105;122;land;true;plains;1
7169;162;244;212;land;true;plains;1
7170;133;223;234;land;true;plains;1
7171;28;140;40;land;true;plains;1
7172;151;95;125;land;true;plains;1
7173;154;112;204;land;true;forest;1
7174;14;43;147;land;true;plains;1
7175;43;126;37;land;true;urban;1
7176;39;204;140;land;true;urban;1
7177;234;130;212;land;true;plains;1
7178;119;234;237;land;true;plains;1
7179;15;233;242;land;true;urban;1
7180;95;181;53;land;true;urban;1
7181;103;144;61;land;true;urban;1
7182;116;45;184;land;true;plains;1
7183;59;177;197;land;true;plains;1
7184;166;203;191;land;true;plains;1
7185;106;170;24;land;true;plains;1
7186;66;217;190;land;true;plains;1
7187;27;153;237;land;true;plains;1
7188;136;63;99;land;true;plains;1
7189;194;231;131;land;true;plains;1
7190;32;99;45;land;true;plains;1
7191;36;55;26;land;true;plains;1
7192;119;203;103;land;true;marsh;1
7193;144;238;31;land;true;plains;1
7194;11;246;145;land;true;plains;1
7195;76;197;163;land;true;jungle;1
7196;105;230;161;land;true;plains;1
7197;50;18;60;land;true;plains;1
7198;2;33;187;land;true;plains;1
7199;56;0;25;land;true;plains;1
7200;4;2;228;land;true;plains;1
7201;67;43;208;land;true;plains;1
7202;123;119;194;land;true;plains;1
7203;61;59;27;land;true;forest;1
7204;212;160;199;land;true;plains;1
7205;255;225;36;land;true;forest;1
7206;22;230;245;land;true;plains;1
7207;3;30;120;land;true;plains;1
7208;206;57;171;land;true;forest;1
7209;150;39;178;land;true;plains;1
7210;245;12;83;land;true;plains;1
7211;2;70;239;land;true;plains;1
7212;192;3;87;land;true;plains;1
7213;167;216;123;land;true;plains;1
7214;62;67;77;land;true;plains;1
7215;147;67;223;land;true;plains;1
7216;127;82;213;land;true;urban;1
7217;11;100;47;land;true;plains;1
7218;167;21;248;land;true;marsh;1
7219;185;107;138;land;true;marsh;1
7220;185;253;17;land;true;plains;1
7221;105;62;117;land;true;marsh;1
7222;172;82;252;land;true;plains;1
7223;135;33;186;land;true;plains;1
7224;132;35;169;sea;false;ocean;0
7225;217;233;12;sea;false;ocean;0
7226;126;99;46;sea;false;ocean;0
7227;210;1;33;sea;false;ocean;0
7228;111;158;64;sea;false;ocean;0
7229;52;111;221;sea;false;ocean;0
7230;226;158;96;sea;false;ocean;0
7231;213;253;229;sea;false;ocean;0
7232;80;199;5;sea;false;ocean;0
7233;86;247;182;sea;false;ocean;0
7234;28;65;242;sea;false;ocean;0
7235;16;125;63;sea;false;ocean;0
7236;127;139;20;sea;false;ocean;0
7237;233;159;33;sea;false;ocean;0
7238;59;40;51;sea;false;ocean;0
7239;44;2;165;sea;false;ocean;0
7240;170;58;120;sea;false;ocean;0
7241;159;129;125;sea;false;ocean;0
7242;64;43;200;sea;false;ocean;0
7243;15;75;84;sea;false;ocean;0
7244;133;64;202;sea;false;ocean;0
7245;170;59;190;sea;false;ocean;0
7246;34;240;28;sea;false;ocean;0
7247;57;157;16;sea;false;ocean;0
7248;78;41;212;sea;false;ocean;0
7249;118;5;165;sea;false;ocean;0
7250;75;244;45;sea;false;ocean;0
7251;37;225;146;sea;false;ocean;0
7252;69;243;67;sea;false;ocean;0
7253;12;173;243;sea;false;ocean;0
7254;80;56;200;sea;false;ocean;0
7255;102;165;196;sea;false;ocean;0
7256;42;4;251;sea;false;ocean;0
7257;202;7;130;sea;false;ocean;0
7258;195;50;155;sea;false;ocean;0
7259;194;85;149;sea;false;ocean;0
7260;101;195;9;sea;false;ocean;0
7261;55;223;9;sea;false;ocean;0
7262;77;13;142;sea;false;ocean;0
7263;106;71;127;sea;false;ocean;0
7264;30;225;63;sea;false;ocean;0
7265;112;153;73;sea;false;ocean;0
7266;224;245;219;sea;false;ocean;0
7267;59;251;13;sea;false;ocean;0
7268;248;72;40;sea;false;ocean;0
7269;205;198;160;sea;false;ocean;0
7270;197;180;78;sea;false;ocean;0
7271;33;144;207;sea;false;ocean;0
7272;210;85;15;sea;false;ocean;0
7273;230;198;216;sea;false;ocean;0
7274;62;194;128;sea;false;ocean;0
7275;240;28;71;sea;false;ocean;0
7276;26;13;103;sea;false;ocean;0
7277;53;99;195;sea;false;ocean;0
7278;176;74;155;sea;false;ocean;0
7279;12;252;148;sea;false;ocean;0
7280;252;3;3;sea;false;ocean;0
7281;92;21;104;sea;false;ocean;0
7282;171;164;189;sea;false;ocean;0
7283;44;108;92;sea;false;ocean;0
7284;157;172;149;sea;false;ocean;0
7285;8;79;4;sea;false;ocean;0
7286;98;15;85;sea;false;ocean;0
7287;124;29;156;sea;false;ocean;0
7288;251;148;230;sea;false;ocean;0
7289;175;15;53;sea;false;ocean;0
7290;241;173;162;sea;false;ocean;0
7291;214;176;240;sea;false;ocean;0
7292;90;99;146;sea;false;ocean;0
7293;76;100;199;sea;false;ocean;0
7294;192;148;114;sea;false;ocean;0
7295;247;83;229;sea;false;ocean;0
7296;243;128;194;sea;false;ocean;0
7297;178;219;189;sea;false;ocean;0
7298;219;84;138;sea;false;ocean;0
7299;174;198;95;sea;false;ocean;0
7300;150;82;142;sea;false;ocean;0
7301;144;225;215;sea;false;ocean;0
7302;239;181;220;sea;false;ocean;0
7303;98;11;200;sea;false;ocean;0
7304;18;62;126;sea;false;ocean;0
7305;244;124;198;sea;false;ocean;0
7306;234;165;100;sea;false;ocean;0
7307;253;210;78;sea;false;ocean;0
7308;104;52;245;sea;false;ocean;0
7309;234;98;12;sea;false;ocean;0
7310;111;112;171;sea;false;ocean;0
7311;70;254;43;sea;false;ocean;0
7312;35;13;95;sea;false;ocean;0
7313;245;203;38;sea;false;ocean;0
7314;180;47;241;sea;false;ocean;0
7315;247;48;87;sea;false;ocean;0
7316;240;114;196;sea;false;ocean;0
7317;173;8;44;sea;false;ocean;0
7318;132;6;195;sea;false;ocean;0
7319;241;150;17;sea;false;ocean;0
7320;77;118;247;sea;false;ocean;0
7321;54;13;28;sea;false;ocean;0
7322;169;240;253;sea;false;ocean;0
7323;236;3;88;sea;false;ocean;0
7324;56;40;213;sea;false;ocean;0
7325;111;7;95;sea;false;ocean;0
7326;189;72;149;sea;false;ocean;0
7327;138;13;55;sea;false;ocean;0
7328;141;84;249;sea;false;ocean;0
7329;252;66;45;sea;false;ocean;0
7330;97;77;72;sea;false;ocean;0
7331;215;218;53;sea;false;ocean;0
7332;108;87;67;sea;false;ocean;0
7333;252;90;204;sea;false;ocean;0
7334;138;174;253;sea;false;ocean;0
7335;211;60;210;sea;false;ocean;0
7336;24;231;246;sea;false;ocean;0
7337;211;83;2;sea;false;ocean;0
7338;193;65;165;sea;false;ocean;0
7339;5;80;211;sea;false;ocean;0
7340;209;115;12;sea;false;ocean;0
7341;64;49;205;sea;false;ocean;0
7342;38;96;61;sea;false;ocean;0
7343;134;224;180;sea;false;ocean;0
7344;216;195;81;sea;false;ocean;0
7345;39;14;51;sea;false;ocean;0
7346;197;182;81;sea;false;ocean;0
7347;50;2;117;sea;false;ocean;0
7348;190;141;131;sea;false;ocean;0
7349;162;106;37;sea;false;ocean;0
7350;187;152;67;sea;false;ocean;0
7351;227;239;245;sea;false;ocean;0
7352;157;5;74;sea;false;ocean;0
7353;144;13;103;sea;false;ocean;0
7354;5;168;213;sea;false;ocean;0
7355;14;196;78;sea;false;ocean;0
7356;103;26;241;sea;false;ocean;0
7357;186;50;177;sea;false;ocean;0
7358;100;1;23;sea;false;ocean;0
7359;216;111;252;sea;false;ocean;0
7360;138;83;120;sea;false;ocean;0
7361;88;136;106;sea;false;ocean;0
7362;5;115;189;sea;false;ocean;0
7363;96;189;218;sea;false;ocean;0
7364;133;41;56;sea;false;ocean;0
7365;199;171;212;sea;false;ocean;0
7366;215;121;141;sea;false;ocean;0
7367;81;22;180;sea;false;ocean;0
7368;42;255;25;sea;false;ocean;0
7369;120;231;207;sea;false;ocean;0
7370;182;161;18;sea;false;ocean;0
7371;241;252;101;sea;false;ocean;0
7372;20;249;28;sea;false;ocean;0
7373;204;197;5;sea;false;ocean;0
7374;89;38;157;sea;false;ocean;0
7375;213;183;32;sea;false;ocean;0
7376;64;137;135;sea;false;ocean;0
7377;65;212;206;sea;false;ocean;0
7378;51;40;192;sea;false;ocean;0
7379;79;89;29;sea;false;ocean;0
7380;116;185;158;sea;false;ocean;0
7381;120;46;216;sea;false;ocean;0
7382;53;195;185;sea;false;ocean;0
7383;10;115;49;sea;false;ocean;0
7384;41;62;179;sea;false;ocean;0
7385;91;95;76;sea;false;ocean;0
7386;144;172;135;sea;false;ocean;0
7387;78;81;193;sea;false;ocean;0
7388;27;166;200;sea;false;ocean;0
7389;155;169;223;sea;false;ocean;0
7390;74;207;85;sea;false;ocean;0
7391;24;21;31;sea;false;ocean;0
7392;218;190;173;sea;false;ocean;0
7393;52;70;241;sea;false;ocean;0
7394;201;69;41;sea;false;ocean;0
7395;255;194;3;sea;false;ocean;0
7396;95;235;67;sea;false;ocean;0
7397;245;98;35;sea;false;ocean;0
7398;143;255;3;sea;false;ocean;0
7399;149;28;57;sea;false;ocean;0
7400;49;148;177;sea;false;ocean;0
7401;183;216;11;sea;false;ocean;0
7402;38;69;92;sea;false;ocean;0
7403;134;142;129;sea;false;ocean;0
7404;49;120;203;sea;false;ocean;0
7405;113;165;217;sea;false;ocean;0
7406;49;166;161;sea;false;ocean;0
7407;188;204;249;sea;false;ocean;0
7408;93;159;216;sea;false;ocean;0
7409;84;132;163;sea;false;ocean;0
7410;100;41;9;sea;false;ocean;0
7411;189;29;255;sea;false;ocean;0
7412;72;0;129;sea;false;ocean;0
7413;207;35;170;sea;false;ocean;0
7414;200;235;255;sea;false;ocean;0
7415;75;252;62;sea;false;ocean;0
7416;135;170;232;sea;false;ocean;0
7417;117;22;0;sea;false;ocean;0
7418;16;85;150;sea;false;ocean;0
7419;217;103;33;sea;false;ocean;0
7420;174;50;150;sea;false;ocean;0
7421;105;111;103;sea;false;ocean;0
7422;10;205;75;sea;false;ocean;0
7423;95;150;216;sea;false;ocean;0
7424;142;222;157;sea;false;ocean;0
7425;20;204;76;sea;false;ocean;0
7426;208;84;246;sea;false;ocean;0
7427;213;213;9;sea;false;ocean;0
7428;47;0;84;sea;false;ocean;0
7429;147;117;22;sea;false;ocean;0
7430;164;202;47;sea;false;ocean;0
7431;103;97;40;sea;false;ocean;0
7432;90;19;42;sea;false;ocean;0
7433;28;69;37;sea;false;ocean;0
7434;106;116;245;sea;false;ocean;0
7435;28;178;28;sea;false;ocean;0
7436;88;102;225;sea;false;ocean;0
7437;87;255;33;sea;false;ocean;0
7438;144;15;72;sea;false;ocean;0
7439;194;41;127;sea;false;ocean;0
7440;32;85;12;sea;false;ocean;0
7441;167;191;54;sea;false;ocean;0
7442;184;48;97;sea;false;ocean;0
7443;7;154;79;sea;false;ocean;0
7444;231;223;7;sea;false;ocean;0
7445;236;245;232;sea;false;ocean;0
7446;184;174;108;sea;false;ocean;0
7447;197;31;1;sea;false;ocean;0
7448;226;241;165;sea;false;ocean;0
7449;180;104;173;sea;false;ocean;0
7450;12;49;254;sea;false;ocean;0
7451;11;240;103;sea;false;ocean;0
7452;57;67;212;sea;false;ocean;0
7453;187;123;59;sea;false;ocean;0
7454;241;70;64;sea;false;ocean;0
7455;52;8;48;sea;false;ocean;0
7456;74;97;24;sea;false;ocean;0
7457;27;175;14;sea;false;ocean;0
7458;118;138;249;sea;false;ocean;0
7459;154;227;73;sea;false;ocean;0
7460;197;203;95;sea;false;ocean;0
7461;176;199;210;sea;false;ocean;0
7462;8;64;88;sea;false;ocean;0
7463;241;14;57;sea;false;ocean;0
7464;203;28;210;sea;false;ocean;0
7465;254;254;1;sea;false;ocean;0
7466;145;32;73;sea;false;ocean;0
7467;104;38;78;sea;false;ocean;0
7468;168;253;132;sea;false;ocean;0
7469;68;209;97;sea;false;ocean;0
7470;227;159;163;sea;false;ocean;0
7471;30;231;104;sea;false;ocean;0
7472;98;141;135;sea;false;ocean;0
7473;237;91;153;sea;false;ocean;0
7474;159;176;177;sea;false;ocean;0
7475;59;196;15;sea;false;ocean;0
7476;189;13;193;sea;false;ocean;0
7477;65;169;83;sea;false;ocean;0
7478;104;187;88;sea;false;ocean;0
7479;229;210;16;sea;false;ocean;0
7480;136;132;54;sea;false;ocean;0
7481;91;166;82;sea;false;ocean;0
7482;11;241;34;sea;false;ocean;0
7483;186;60;119;sea;false;ocean;0
7484;110;213;30;sea;false;ocean;0
7485;135;222;100;sea;false;ocean;0
7486;179;31;101;sea;false;ocean;0
7487;25;85;137;sea;false;ocean;0
7488;14;122;252;sea;false;ocean;0
7489;160;66;88;sea;false;ocean;0
7490;136;109;138;sea;false;ocean;0
7491;98;215;36;sea;false;ocean;0
7492;141;33;125;sea;false;ocean;0
7493;225;231;63;sea;false;ocean;0
7494;184;59;10;sea;false;ocean;0
7495;67;122;46;sea;false;ocean;0
7496;107;214;150;sea;false;ocean;0
7497;101;174;34;sea;false;ocean;0
7498;134;230;20;sea;false;ocean;0
7499;45;35;160;sea;false;ocean;0
7500;61;205;71;sea;false;ocean;0
7501;209;47;254;sea;false;ocean;0
7502;178;138;234;sea;false;ocean;0
7503;216;175;212;sea;false;ocean;0
7504;155;70;92;sea;false;ocean;0
7505;89;43;46;sea;false;ocean;0
7506;34;25;9;sea;false;ocean;0
7507;158;42;163;sea;false;ocean;0
7508;68;153;173;sea;false;ocean;0
7509;49;48;41;sea;false;ocean;0
7510;243;177;104;sea;false;ocean;0
7511;45;100;214;sea;false;ocean;0
7512;91;69;132;sea;false;ocean;0
7513;244;255;142;sea;false;ocean;0
7514;147;10;195;sea;false;ocean;0
7515;166;127;165;sea;false;ocean;0
7516;131;44;54;sea;false;ocean;0
7517;150;48;1;sea;false;ocean;0
7518;223;70;84;sea;false;ocean;0
7519;105;121;101;sea;false;ocean;0
7520;43;161;110;sea;false;ocean;0
7521;240;171;169;sea;false;ocean;0
7522;188;184;126;sea;false;ocean;0
7523;15;214;10;sea;false;ocean;0
7524;165;142;212;sea;false;ocean;0
7525;250;137;35;sea;false;ocean;0
7526;41;129;22;sea;false;ocean;0
7527;115;79;48;sea;false;ocean;0
7528;17;79;70;sea;false;ocean;0
7529;91;210;96;sea;false;ocean;0
7530;107;194;203;sea;false;ocean;0
7531;47;253;201;sea;false;ocean;0
7532;196;126;212;sea;false;ocean;0
